target_id	inchikey	dose	exec_rho	exec_q	closure_rank	closure_pct	z_closure	chembl_known_target	chembl_known_is_target	scf_direction_score	tier
HTR1E	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.0830133913213588	0.0	107	0.0909	1.508	False	False	0.4043	C
TRPM1	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0643666607018661	0.0	10	0.0085	1.505	False	False	0.3729	C
OTOP1	CEKRDUGRJHELNU-UHFFFAOYSA-N	59.13	0.0552938458640834	0.0	299	0.254	1.503	False	False	0.4038	C
MC2R	LFVYDUHHPGRLAT-UHFFFAOYSA-N	77.3	0.0449107449085963	0.0	314	0.2668	1.489	False	False	0.4002	C
SCN1A	AIYDBDAYQJBCRS-UHFFFAOYSA-M	19.4	0.0550090313983749	0.0	34	0.0289	1.486	False	False	0.3818	C
GPR33	GPQLHGCIAUEJQK-UHFFFAOYSA-N	58.4	0.1075114613202551	0.0	292	0.2481	1.483	False	False	0.3712	C
CACNA1D	SIEHZFPZQUNSAS-GCVUPTOQSA-N	6.67	0.0831932973027461	0.0	27	0.0229	1.481	False	False	0.4208	C
GPR22	AIYDBDAYQJBCRS-UHFFFAOYSA-M	19.4	0.0848800140366529	0.0	268	0.2277	1.479	False	False	0.3819	C
KCNB2	PRWIOEGVJASEDF-UHFFFAOYSA-N	154.0	0.0479995157181291	0.0	45	0.0382	1.479	False	False	0.3489	C
SCN11A	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.0716724366394859	0.0	42	0.0357	1.472	False	False	0.3981	C
KCNH4	FHGIYKZDHZKFAJ-UHFFFAOYSA-N	48.3	0.0549264747819778	0.0	140	0.1189	1.469	False	False	0.4609	C
ACKR2	KNMVQSUYQYHINS-UHFFFAOYSA-N	71.43	0.0228191554821093	0.0	476	0.4044	1.469	False	False	0.387	C
ANO1	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0539533191970407	0.0	47	0.0399	1.468	False	False	0.4411	C
TRPM6	YHXZJZATPFHLGR-SNAWJCMRSA-N	64.1	0.0666880701755864	0.0	38	0.0323	1.455	False	False	0.428	C
FZD6	XNZHJADQXXCSFV-OCCSQVGLSA-N	140.0	0.0745546892824103	0.0	1	0.0008	1.438	False	False	0.3688	C
ITPR3	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0635392621853842	0.0	63	0.0535	1.437	False	False	0.3682	C
SCN10A	FWCHESSKLZHMFP-UHFFFAOYSA-N	3.34	0.0405431742436415	0.0	58	0.0493	1.437	False	False	0.3221	C
CLCC1	CEKRDUGRJHELNU-UHFFFAOYSA-N	59.13	0.063663318180115	0.0	100	0.085	1.436	False	False	0.3919	C
CALHM4	CJVRMJIOBJQEAV-UHFFFAOYSA-N	114.0	0.0507924133771275	0.0	172	0.1461	1.432	False	False	0.4199	C
KCNH2	FHGIYKZDHZKFAJ-UHFFFAOYSA-N	48.3	0.0522461386300703	0.0	94	0.0799	1.426	False	False	0.391	C
ADGRL1	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0476432232514641	0.0	189	0.1606	1.424	False	False	0.4299	C
CACNA1C	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0666268702220634	0.0	84	0.0714	1.413	False	False	0.386	C
CNGB3	FHGIYKZDHZKFAJ-UHFFFAOYSA-N	48.3	0.060289731693895	0.0	31	0.0263	1.408	False	False	0.3794	C
TRPV4	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0596416319122541	0.0	39	0.0331	1.407	False	False	0.3675	C
CACNA1F	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0573133488430226	0.0	193	0.164	1.407	False	False	0.3861	C
KCNK9	VDDKPPDLMPOCRY-UHFFFAOYSA-N	454.0	0.0949306828462017	0.0	30	0.0255	1.399	False	False	0.3718	C
ADGRF5	XNZHJADQXXCSFV-OCCSQVGLSA-N	140.0	0.0643820896065693	0.0	28	0.0238	1.388	False	False	0.3951	C
CCR1	KKBMVSGBGAUGTR-UHFFFAOYSA-N	62.6	0.0375112547086322	0.0	237	0.2014	1.388	False	False	0.3943	C
TRPM6	HLOFUIOHRMXBMA-UHFFFAOYSA-N	76.0	0.0660374197303679	0.0	39	0.0331	1.387	False	False	0.428	C
GPR21	LGUHQIOUFDSZTE-UHFFFAOYSA-N	32.9	0.0593821956828563	0.0	194	0.1648	1.372	False	False	0.4428	C
DRD1	LFVYDUHHPGRLAT-UHFFFAOYSA-N	77.3	0.0424677793173261	0.0	81	0.0688	1.365	False	False	0.3656	C
KCNH2	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0612266744624659	0.0	93	0.079	1.348	False	False	0.391	C
CCR7	KKBMVSGBGAUGTR-UHFFFAOYSA-N	62.6	0.0326411287608203	0.0	286	0.243	1.347	False	False	0.3965	C
NALCN	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0575400337970784	0.0	98	0.0833	1.346	False	False	0.3834	C
KCNH8	QGXBDMJGAMFCBF-LUJOEAJASA-N	68.9	0.1175984447186621	0.0	3	0.0025	1.345	False	False	0.3198	C
CNGB3	KVOJTUXGYQVLAJ-UHFFFAOYSA-N	85.09	0.0443652195823842	0.0	32	0.0272	1.336	False	False	0.3794	C
CATSPER1	QFVAWNPSRQWSDU-UHFFFAOYSA-N	40.38	0.1014515223671761	0.0	174	0.1478	1.334	False	False	0.3276	C
GRID1	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0690223567102146	0.0	23	0.0195	1.334	False	False	0.4162	C
NALCN	PIAKILNRCYLDQL-UHFFFAOYSA-N	114.0	0.0574633681401668	0.0	99	0.0841	1.333	False	False	0.3834	C
SCN11A	KOAZNFCSOAOVEQ-GHXNOFRVSA-N	75.7	0.085595864826145	0.0	42	0.0357	1.332	False	False	0.3981	C
NPY6RP	KOAZNFCSOAOVEQ-GHXNOFRVSA-N	75.7	0.069604643860373	0.0	432	0.367	1.328	False	False		C
ASIC5	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.0974766698918771	0.0	7	0.0059	1.318	False	False	0.3931	C
KCNQ3	FHGIYKZDHZKFAJ-UHFFFAOYSA-N	48.3	0.0602131192857958	0.0	59	0.0501	1.317	False	False	0.3987	C
P2RX6	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0524559675804625	0.0	432	0.367	1.312	False	False	0.4068	C
CLIC4	CEKRDUGRJHELNU-UHFFFAOYSA-N	59.13	0.0627047178808639	0.0	15	0.0127	1.308	False	False	0.3825	C
CLIC5	YSSSPARMOAYJTE-UHFFFAOYSA-N	11.75	0.0916355653771865	0.0	13	0.011	1.304	False	False	0.42	C
SCN11A	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0754408858717034	0.0	42	0.0357	1.303	False	False	0.3981	C
GPR42	KNMVQSUYQYHINS-UHFFFAOYSA-N	71.43	0.0226107610527117	0.0	506	0.4299	1.297	False	False	0.3729	C
GRID1	OYNFLCCFMOIPDY-UHFFFAOYSA-N	9.09	0.071981086314289	0.0	23	0.0195	1.289	False	False	0.4162	C
NALCN	QJDAORZUJBDJJF-DAXSKMNVSA-N	151.97	0.0517208820116203	0.0	99	0.0841	1.289	False	False	0.3834	C
CNGB3	JMJFOHCLGYJSFZ-UHFFFAOYSA-N	26.6	0.0564101687725395	0.0	32	0.0272	1.288	False	False	0.3794	C
SCNN1G	OZNHWVNFKJECRK-UHFFFAOYSA-N	66.8	0.0409147000784783	0.0	181	0.1538	1.288	False	False	0.3662	C
KCNV1	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0236752755696698	0.0	313	0.2659	1.277	False	False	0.3661	C
FFAR3	KNMVQSUYQYHINS-UHFFFAOYSA-N	71.43	0.0248018815610746	0.0	498	0.4231	1.268	False	False	0.4011	C
GPR101	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0757233803717727	0.0	163	0.1385	1.266	False	False	0.4259	C
GRIN2A	AIYDBDAYQJBCRS-UHFFFAOYSA-M	19.4	0.0735398068869151	0.0	51	0.0433	1.262	False	False	0.3562	C
KCNB2	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.067577988333299	0.0	45	0.0382	1.261	False	False	0.3489	C
AGTR1	GPQLHGCIAUEJQK-UHFFFAOYSA-N	58.4	0.1209108425166072	0.0	250	0.2124	1.258	False	False	0.353	C
ADGRL3	OYNFLCCFMOIPDY-UHFFFAOYSA-N	9.09	0.0740015683822317	0.0	4	0.0034	1.256	False	False	0.3792	C
TRPV3	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.0663308696180688	0.0	16	0.0136	1.253	False	False	0.3892	C
GRID2	HEFTZORMGMTRPG-UHFFFAOYSA-N	314.0	0.0880404254875935	0.0	20	0.017	1.249	False	False	0.3715	C
GPR19	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.0852321814787711	0.0	84	0.0714	1.247	False	False	0.3998	C
CLIC1	CEKRDUGRJHELNU-UHFFFAOYSA-N	59.13	0.0550021818937798	0.0	381	0.3237	1.245	False	False	0.3871	C
KCNB1	WIRIXRABFXLVKO-UHFFFAOYSA-N	96.38	0.0554222635547198	0.0	42	0.0357	1.239	False	False	0.386	C
ADGRF4	KOAZNFCSOAOVEQ-GHXNOFRVSA-N	75.7	0.0859053774037889	0.0	17	0.0144	1.235	False	False	0.391	C
GPR22	BCUPQOPHSHPXET-UHFFFAOYSA-N	183.0	0.0748161461351269	0.0	276	0.2345	1.233	False	False	0.3819	C
KCNK3	VDDKPPDLMPOCRY-UHFFFAOYSA-N	454.0	0.071562772579906	0.0	149	0.1266	1.229	False	False	0.434	C
KCNQ1	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0616475153176457	0.0	106	0.0901	1.226	False	False	0.3949	C
KCNQ2	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0662527327435133	0.0	125	0.1062	1.22	False	False	0.3555	C
KCNH7	QGXBDMJGAMFCBF-LUJOEAJASA-N	68.9	0.1225305680312978	0.0	5	0.0042	1.213	False	False	0.3827	C
CFTR	GPQLHGCIAUEJQK-UHFFFAOYSA-N	58.4	0.1273579107941244	0.0	5	0.0042	1.212	False	False	0.2909	C
TRPM3	YHXZJZATPFHLGR-SNAWJCMRSA-N	64.1	0.0674356115063741	0.0	11	0.0093	1.21	False	False	0.3829	C
CELSR1	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0605108325521278	0.0	138	0.1172	1.201	False	False	0.3771	C
CLIC2	CEKRDUGRJHELNU-UHFFFAOYSA-N	59.13	0.058690513973732	0.0	119	0.1011	1.199	False	False	0.361	C
TRPM1	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.0671802249217153	0.0	10	0.0085	1.197	False	False	0.3729	C
GPER1	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0236707618856472	0.0	713	0.6058	1.19	False	False	0.3962	C
OPRL1	VABYUUZNAVQNPG-BQYQJAHWSA-N	83.33	0.0204581253453965	0.0	954	0.8105	1.189	False	False	0.4082	C
TRPC5	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.0608138913636494	0.0	18	0.0153	1.185	False	False	0.3434	C
GPR156	HLOFUIOHRMXBMA-UHFFFAOYSA-N	76.0	0.0508784123458881	0.0	303	0.2574	1.185	False	False	0.349	C
CACNA1H	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0575116984021322	0.0	321	0.2727	1.183	False	False	0.3718	C
ITPR1	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0779157647102709	0.0	54	0.0459	1.18	False	False	0.4293	C
TAS2R4	XNZHJADQXXCSFV-OCCSQVGLSA-N	140.0	0.0487977082028586	0.0	250	0.2124	1.179	False	False	0.3885	C
TRPM6	KOAZNFCSOAOVEQ-GHXNOFRVSA-N	75.7	0.0794241405100124	0.0	39	0.0331	1.173	False	False	0.428	C
EDNRB	LYPJVUYYJLQGMG-UHFFFAOYSA-N	78.1	0.0274212294440751	0.0	768	0.6525	1.171	False	False	0.3696	C
KCNQ5	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0925644401302847	0.0	36	0.0306	1.169	False	False	0.3657	C
ADGRG3	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0266524943812979	0.0	639	0.5429	1.169	False	False	0.3585	C
KCNK10	YEHDMSUNJUONMW-UHFFFAOYSA-N	16.4	0.0372226122453642	0.0	25	0.0212	1.167	False	False	0.4037	C
CLIC5	PEQZOEXMRCACPF-UHFFFAOYSA-N	25.49	0.0940888811110034	0.0	13	0.011	1.166	False	False	0.42	C
CNGA4	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0229955728936054	0.0	410	0.3483	1.166	False	False	0.4107	C
GPR34	KOAZNFCSOAOVEQ-GHXNOFRVSA-N	75.7	0.078694253101463	0.0	140	0.1189	1.157	False	False	0.4089	C
KCNH4	KOAZNFCSOAOVEQ-GHXNOFRVSA-N	75.7	0.0692671695325618	0.0	139	0.1181	1.143	False	False	0.4609	C
KCNQ3	DGQLVPJVXFOQEV-NGOCYOHBSA-N	40.6	0.0553268068425899	0.0	59	0.0501	1.143	False	False	0.3987	C
CACNA1I	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0718721596199554	0.0	130	0.1105	1.14	False	False	0.3998	C
PTGDR2	KNMVQSUYQYHINS-UHFFFAOYSA-N	71.43	0.0322372551817598	0.0	634	0.5387	1.139	False	False	0.3568	C
KCNQ3	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0548450262274978	0.0	59	0.0501	1.137	False	False	0.3987	C
GPR156	BTUNIUUBPAXJCE-UHFFFAOYSA-N	28.1	0.051358272014515	0.0	302	0.2566	1.132	False	False	0.349	C
GNRHR2	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0326250096498742	0.0	424	0.3602	1.13	False	False		C
KCNH3	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.0412842029790804	0.0	240	0.2039	1.129	False	False	0.3808	C
S1PR3	LYPJVUYYJLQGMG-UHFFFAOYSA-N	78.1	0.0263719726311864	0.0	680	0.5777	1.121	False	False	0.3896	C
KCNC4	QMARCNKWRJFPOJ-UHFFFAOYSA-N	147.0	0.024858360862311	0.0	282	0.2396	1.12	False	False	0.3757	C
ADGRF3	QFJCIRLUMZQUOT-HPLJOQBZSA-N	362.0	0.052501012151712	0.0	398	0.3381	1.119	False	False	0.407	C
CCR6	KKBMVSGBGAUGTR-UHFFFAOYSA-N	62.6	0.0414205998400824	0.0	173	0.147	1.116	False	False	0.3723	C
GCGR	KNMVQSUYQYHINS-UHFFFAOYSA-N	71.43	0.0308295803252365	0.0	239	0.2031	1.109	False	False	0.3758	C
C5AR1	KNMVQSUYQYHINS-UHFFFAOYSA-N	71.43	0.037229710840045	0.0	394	0.3347	1.108	False	False	0.3936	C
LTB4R	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0269889867111161	0.0	927	0.7876	1.102	False	False	0.3978	C
C3AR1	QGXBDMJGAMFCBF-LUJOEAJASA-N	68.9	0.0941379289408279	0.0	171	0.1453	1.096	False	False	0.3521	C
CFTR	AIYDBDAYQJBCRS-UHFFFAOYSA-M	19.4	0.1073729775690156	0.0	5	0.0042	1.091	False	False	0.2909	C
GRID1	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.0763681209195985	0.0	23	0.0195	1.088	False	False	0.4162	C
ADGRE5	WZWBUKYWFYASHW-UHFFFAOYSA-N	108.0	0.0210538313222447	0.0	272	0.2311	1.082	False	False	0.3634	C
KCNK2	XNZHJADQXXCSFV-OCCSQVGLSA-N	140.0	0.0454562749936987	0.0	25	0.0212	1.079	False	False	0.3768	C
GPRC5D	VOXZDWNPVJITMN-UHFFFAOYSA-N	524.0	0.0410411090636693	0.0	221	0.1878	1.071	False	False	0.383	C
SCN11A	UWMDSJLXTFBQHQ-UHFFFAOYSA-N	49.47	0.0705973041825114	0.0	42	0.0357	1.07	False	False	0.3981	C
GPR15	LGUHQIOUFDSZTE-UHFFFAOYSA-N	32.9	0.0595945284640301	0.0	166	0.141	1.063	False	False	0.3867	C
CNGB3	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.0633267973737159	0.0	32	0.0272	1.056	False	False	0.3794	C
KCNH3	QFJCIRLUMZQUOT-HPLJOQBZSA-N	362.0	0.0459130529633883	0.0	237	0.2014	1.047	False	False	0.3808	C
KCNQ3	JMJFOHCLGYJSFZ-UHFFFAOYSA-N	26.6	0.0561610264485242	0.0	59	0.0501	1.041	False	False	0.3987	C
OXER1	KNMVQSUYQYHINS-UHFFFAOYSA-N	71.43	0.0305065006798992	0.0	449	0.3815	1.04	False	False	0.3959	C
KCNH5	JCCNYMKQOSZNPW-UHFFFAOYSA-N	26.9	0.0418528556719449	0.0	57	0.0484	1.038	False	False	0.3669	C
GRM5	QXIOSDBURWNOSL-UHFFFAOYSA-N	31.5	0.0224331177924106	0.0	75	0.0637	1.032	False	False	0.4056	C
ACKR4	TTXYDMVOVAJTCI-UHFFFAOYSA-N	114.0	0.0397070121316277	0.0	152	0.1291	1.031	False	False	0.3946	C
NALCN	OZNHWVNFKJECRK-UHFFFAOYSA-N	66.8	0.0493147706691929	0.0	100	0.085	1.028	False	False	0.3834	C
ASIC3	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0298472787123504	0.0	330	0.2804	1.028	False	False	0.3517	C
CACNA1E	SIEHZFPZQUNSAS-GCVUPTOQSA-N	6.67	0.0863525074919483	0.0	92	0.0782	1.027	False	False	0.398	C
TRPV3	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.0737669967707208	0.0	16	0.0136	1.021	False	False	0.3892	C
TRPM1	YHXZJZATPFHLGR-SNAWJCMRSA-N	64.1	0.0540886454391807	0.0	10	0.0085	1.02	False	False	0.3729	C
SCTR	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0292483685518457	0.0	205	0.1742	1.019	False	False	0.397	C
AGTR1	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.1068251486299685	0.0	248	0.2107	1.015	False	False	0.353	C
GPR37L1	OYNFLCCFMOIPDY-UHFFFAOYSA-N	9.09	0.0747410693531965	0.0	195	0.1657	1.015	False	False	0.3422	C
ADGRE5	QMARCNKWRJFPOJ-UHFFFAOYSA-N	147.0	0.0251629116723655	0.0	272	0.2311	1.015	False	False	0.3634	C
GLP2R	OYNFLCCFMOIPDY-UHFFFAOYSA-N	9.09	0.0681718450725151	0.0	69	0.0586	1.011	False	False	0.4007	C
ANO1	YEHDMSUNJUONMW-UHFFFAOYSA-N	16.4	0.0443226801752238	0.0	47	0.0399	1.01	False	False	0.4411	C
CACNG1	LYPJVUYYJLQGMG-UHFFFAOYSA-N	78.1	0.0320534792381216	0.0	706	0.5998	1.009	False	False	0.394	C
FFAR2	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0286886624872059	0.0	447	0.3798	1.008	False	False	0.445	C
CCR7	TTXYDMVOVAJTCI-UHFFFAOYSA-N	114.0	0.0318504380937576	0.0	284	0.2413	1.003	False	False	0.3965	C
CACNA1C	OYNFLCCFMOIPDY-UHFFFAOYSA-N	9.09	0.0730980719562899	0.0	82	0.0697	1.0	False	False	0.386	C
TRPV3	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0672897640531762	0.0	16	0.0136	0.996	False	False	0.3892	C
CALHM2	AVAFAFDOURGYKI-UHFFFAOYSA-N	67.46	0.0348217389243499	0.0	782	0.6644	0.995	False	False	0.3928	C
CACNA1B	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0673914629199196	0.0	193	0.164	0.989	False	False	0.3984	C
PACC1	SPABMCLDHGNLFQ-BJMVGYQFSA-N	114.0	0.1287567601480803	0.0	79	0.0671	0.987	False	False	0.3988	C
GPR156	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0518312920316668	0.0	303	0.2574	0.986	False	False	0.349	C
CNGB1	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.0708178808719685	0.0	234	0.1988	0.985	False	False	0.417	C
KCNH2	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.0578896014234708	0.0	94	0.0799	0.978	False	False	0.391	C
HTR2B	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.097567867303773	0.0	48	0.0408	0.968	False	False	0.4047	C
CACNA1H	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0736701150604959	0.0	320	0.2719	0.968	False	False	0.3718	C
CELSR2	VOXZDWNPVJITMN-UHFFFAOYSA-N	524.0	0.0408211227266355	0.0	142	0.1206	0.967	False	False	0.2583	C
AGTR1	KVOJTUXGYQVLAJ-UHFFFAOYSA-N	85.09	0.090491643059029	0.0	250	0.2124	0.965	False	False	0.353	C
KCNQ3	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.0690022403090541	0.0	59	0.0501	0.96	False	False	0.3987	C
CATSPER2	QGXBDMJGAMFCBF-LUJOEAJASA-N	68.9	0.0985687455961927	0.0	131	0.1113	0.959	False	False	0.4006	C
ADGRL2	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.0867557726201091	0.0	2	0.0017	0.955	False	False	0.3374	C
TRPM3	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.0829685661398355	0.0	11	0.0093	0.948	False	False	0.3829	C
GLP2R	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0693553335543732	0.0	70	0.0595	0.948	False	False	0.4007	C
TAS1R2	TTXYDMVOVAJTCI-UHFFFAOYSA-N	114.0	0.0329124503764667	0.0	198	0.1682	0.943	False	False	0.4168	C
ADGRL2	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0794970800999863	0.0	2	0.0017	0.941	False	False	0.3374	C
ADGRF2P	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0728235455339879	0.0	46	0.0391	0.939	False	False		C
GPR19	XNZHJADQXXCSFV-OCCSQVGLSA-N	140.0	0.0767425093768734	0.0	83	0.0705	0.938	False	False	0.3998	C
CACNA1C	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.0678759670273155	0.0	83	0.0705	0.936	False	False	0.386	C
KCNH3	VOXZDWNPVJITMN-UHFFFAOYSA-N	524.0	0.0423764933914866	0.0	237	0.2014	0.934	False	False	0.3808	C
GPR18	GPQLHGCIAUEJQK-UHFFFAOYSA-N	58.4	0.1202917347747612	0.0	124	0.1054	0.933	False	False	0.437	C
CFTR	YJRJARYHRGMBPL-UHFFFAOYSA-N	111.64	0.1015551067528028	0.0	5	0.0042	0.932	False	False	0.2909	C
CACNA1E	PIAKILNRCYLDQL-UHFFFAOYSA-N	114.0	0.0859237112952874	0.0	95	0.0807	0.931	False	False	0.398	C
GPR156	YHXZJZATPFHLGR-SNAWJCMRSA-N	64.1	0.0580413675159973	0.0	301	0.2557	0.927	False	False	0.349	C
CATSPER4	SIEHZFPZQUNSAS-GCVUPTOQSA-N	6.67	0.1109283360274193	0.0	112	0.0952	0.926	False	False	0.3444	C
KCNB2	WIRIXRABFXLVKO-UHFFFAOYSA-N	96.38	0.0611147822726386	0.0	45	0.0382	0.925	False	False	0.3489	C
CACNA1C	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0789607501790091	0.0	82	0.0697	0.916	False	False	0.386	C
CACNA1I	OYNFLCCFMOIPDY-UHFFFAOYSA-N	9.09	0.0795206241782433	0.0	129	0.1096	0.911	False	False	0.3998	C
ADGRG5	ATKADZVINWFQOE-SOFGYWHQSA-N	151.0	0.0344114370060965	0.0	779	0.6619	0.904	False	False	0.4227	C
HTR1A	WZWBUKYWFYASHW-UHFFFAOYSA-N	108.0	0.02296209315704	0.0	330	0.2804	0.897	False	False	0.4179	C
KCNMB3	LYPJVUYYJLQGMG-UHFFFAOYSA-N	78.1	0.0335123115352151	0.0	573	0.4868	0.892	False	False	0.3769	C
OPN4	YPUVZYIIXPQIEK-UHFFFAOYSA-N	17.2	0.019838311268058	0.0	245	0.2082	0.89	False	False	0.4212	C
KCNK9	ZKZXNDJNWUTGDK-NSCUHMNNSA-N	112.0	0.076024605037601	0.0	30	0.0255	0.888	False	False	0.3718	C
KCNK10	YLFMCMWKHSDUCT-UHFFFAOYSA-N	61.3	0.0416469670116095	0.0	25	0.0212	0.887	False	False	0.4037	C
CLIC5	QQDNVANLYYGZIH-UHFFFAOYSA-O	82.3	0.1016747326267392	0.0	13	0.011	0.886	False	False	0.42	C
HTR1E	KOAZNFCSOAOVEQ-GHXNOFRVSA-N	75.7	0.0889008419001868	0.0	110	0.0935	0.884	False	False	0.4043	C
KCNQ5	YLLFUILNISGLHO-UHFFFAOYSA-N	78.7	0.0731754947976666	0.0	36	0.0306	0.882	False	False	0.3657	C
CCR4	TTXYDMVOVAJTCI-UHFFFAOYSA-N	114.0	0.0358087625910373	0.0	294	0.2498	0.876	False	False	0.3597	C
GABBR2	TTXYDMVOVAJTCI-UHFFFAOYSA-N	114.0	0.0459013920695432	0.0	21	0.0178	0.875	False	False	0.4015	C
KCNU1	GPQLHGCIAUEJQK-UHFFFAOYSA-N	58.4	0.1442613356659	0.0	14	0.0119	0.87	False	False	0.3928	C
GPR52	LGUHQIOUFDSZTE-UHFFFAOYSA-N	32.9	0.0728261596354332	0.0	167	0.1419	0.868	False	False	0.3866	C
KCNQ3	IVFYNVUWEOJAST-UHFFFAOYSA-N	32.4	0.0727590234692766	0.0	59	0.0501	0.867	False	False	0.3987	C
GHRHR	VHIZJSVECYVZTO-UHFFFAOYSA-N	453.0	0.0262245709054728	0.0	160	0.1359	0.866	False	False	0.3877	C
KCNQ5	DGQLVPJVXFOQEV-NGOCYOHBSA-N	40.6	0.0806757541612603	0.0	35	0.0297	0.865	False	False	0.3657	C
GPR22	SIJOGADODGPZJK-UHFFFAOYSA-N	43.4	0.0759092782549432	0.0	267	0.2268	0.864	False	False	0.3819	C
GABBR1	LYPJVUYYJLQGMG-UHFFFAOYSA-N	78.1	0.0350025288853498	0.0	1174	0.9975	0.861	False	False	0.3442	C
TRPV3	OYNFLCCFMOIPDY-UHFFFAOYSA-N	9.09	0.073780433915439	0.0	16	0.0136	0.856	False	False	0.3892	C
PTAFR	TTXYDMVOVAJTCI-UHFFFAOYSA-N	114.0	0.0400942102093576	0.0	239	0.2031	0.847	False	False	0.4133	C
CELSR2	WIRIXRABFXLVKO-UHFFFAOYSA-N	96.38	0.038864679200034	0.0	145	0.1232	0.842	False	False	0.2583	C
GRID1	LGUHQIOUFDSZTE-UHFFFAOYSA-N	32.9	0.0781577702996356	0.0	23	0.0195	0.841	False	False	0.4162	C
KCNH4	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.0676884473010318	0.0	140	0.1189	0.841	False	False	0.4609	C
TAS2R39	SKSXYACZXYAMEU-UHFFFAOYSA-N	4.88	0.0497229715965161	0.0	268	0.2277	0.841	False	False	0.3867	C
CYSLTR1	TTXYDMVOVAJTCI-UHFFFAOYSA-N	114.0	0.0321303402398736	0.0	230	0.1954	0.84	False	False	0.3884	C
TRPM3	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.0692927746376884	0.0	11	0.0093	0.838	False	False	0.3829	C
ZACN	VOXZDWNPVJITMN-UHFFFAOYSA-N	524.0	0.0474017712225443	0.0	247	0.2099	0.834	False	False	0.3704	C
GABRG3	LYPJVUYYJLQGMG-UHFFFAOYSA-N	78.1	0.0356599433886873	0.0	1165	0.9898	0.834	False	False	0.3856	C
