inchikey	chembl_id	task_target	family	dose	rho	q	tier	pchembl_task	n_chembl_genes	smiles
AYGGQJHJRFZDFH-UHFFFAOYSA-N	CHEMBL374740	OTOP3	ion_channel	48.84	0.0434235887462395	0.0	2		18	C1=C(C=C2C(=C1Cl)NC(=O)C2=O)Cl
YEASPBADKSMHDK-UHFFFAOYSA-N		OTOP3	ion_channel	37.0	0.0433467590097139	0.0	3		0	C1CCN(C1)C(=O)C2=CC(=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)Br)[N+](=O)[O-]
JJWBORSJJGVQCB-UHFFFAOYSA-N		OTOP3	ion_channel	3.74	0.0407047734408659	0.0	3		0	C1=CC2=C(C=C1[N+](=O)[O-])N=C3C(=C(C(=O)C(=C3Cl)Cl)Cl)O2
QJJXYPPXXYFBGM-KVDYWLTISA-N		OTOP3	ion_channel	29.8	0.0399761371399078	0.0	3		0	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC
KPNSXQNKDQMBAW-WYDVDPGPSA-N		OTOP3	ion_channel	41.2	0.0395259284421463	0.0	3		0	CC(C)[Si]1(OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O[Si](O1)(C(C)C)C(C)C)C(C)C
IWOAIZJEQSPHST-UHFFFAOYSA-N		OXER1	gpcr	10.6	0.035011821574054	0.0	3		0	CC1=CC(=CNNC2=NC3=CC=CC=C3S2)C=C(C1=O)C
VNCNRGORRVUAOZ-UHFFFAOYSA-N	CHEMBL1871588	OXER1	gpcr	199.3	0.0329198106927673	0.0	2		11	C1=CSC(=C1)C=C2C(=O)NC(=O)NC2=O
KNMVQSUYQYHINS-UHFFFAOYSA-N		OXER1	gpcr	71.43	0.0305065006798992	0.0	3		0	CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC(=CC=C2)OC
JAMQLJVXPNHYPI-UHFFFAOYSA-N		OXTR	gpcr	94.6	0.0333056015833979	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
OPDBGPSIRGGXRM-UHFFFAOYSA-N		OXTR	gpcr	45.19	0.0332747637601445	0.0	3		0	CC1=CC(=C(C=C1)OCCSC2=NC=NC3=C2NC=N3)C(C)C
DIXVUMFALGTULE-ALCCZGGFSA-N		OXTR	gpcr	9.27	0.0326975941547582	0.0	3		0	C1OC2=C(O1)C=C(C=C2)C=CC3=NC=CC4=C3NC5=CC=CC=C45
DLHRPFVERCOHRS-UHFFFAOYSA-N		OXTR	gpcr	129.0	0.0300803646359835	0.0	3		0	COC1=CC=CC=C1N2C(=O)C3=C(C2=O)C(=CC=C3)N
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	OXTR	gpcr	200.0	0.0293567709971987	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
YGENAYHMYZWMEL-UHFFFAOYSA-N		OXTR	gpcr	45.46	0.0286215223061777	0.0	3		0	CCC1CCCCN1C(=O)CCCN2C(=O)C3=CC=CC=C3C2=O
XFSHOUNLXGXSBL-UHFFFAOYSA-N		OXTR	gpcr	71.43	0.0281648834534876	0.0	3		0	C1=CC(=CC(=C1)F)NC(=O)CSC2=CC=C(C=C2)F
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OXTR	gpcr	928.26	0.0278979984862837	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
RTIXKCRFFJGDFG-UHFFFAOYSA-N	CHEMBL117	OXTR	gpcr	20.77	0.0277250635059115	0.0	2		168	C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
UTERTIQWWDNHQO-UHFFFAOYSA-N		OXTR	gpcr	58.44	0.0259137632189715	0.0	3		0	CC1=C(C=C(C=C1)OC(C)C2=NC(=NO2)C3=CC=NC=C3)C
SDUQYLNIPVEERB-QPPQHZFASA-N	CHEMBL888	OXTR	gpcr	100.0	0.0254940760207162	0.0	2		118	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
UKTFMPQSNSFGKD-UHFFFAOYSA-N		OXTR	gpcr	49.2	0.0251343161843077	0.0	3		0	COC1=CC(=CC(=C1OC)OC)C2C(=C(OC3=C2C(=O)OC4=CC=CC=C43)N)C#N
MCDJQHQCVHCWJZ-XNTDXEJSSA-N		OXTR	gpcr	22.18	0.0234716887233175	0.0	3		0	C1=CC=C(C=C1)C=C2C(=O)N(C(=O)S2)CNC3=CC=C(C=C3)I
MNWKVEIZMVREIO-VQHVLOKHSA-N		OXTR	gpcr	169.91	0.0230037482666084	0.0	3		0	CCN1C(=O)C(=CC2=CC=CC=N2)SC1=S
YIZYIAPUGHBHEW-UHFFFAOYSA-N		OXTR	gpcr	200.0	0.0203638368753347	0.0	3		0	C1=CC(=CN=C1)NC(=S)NC(=O)C2=CC=CO2
OPDBGPSIRGGXRM-UHFFFAOYSA-N		P2RX1	ion_channel	45.19	0.0362950549331242	0.0	3		0	CC1=CC(=C(C=C1)OCCSC2=NC=NC3=C2NC=N3)C(C)C
FZYOVNIOYYPUPY-AMSHPFMVSA-N		P2RX1	ion_channel	24.3	0.0332511635731186	0.0	3		0	CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C
JAMQLJVXPNHYPI-UHFFFAOYSA-N		P2RX1	ion_channel	94.6	0.0331990532034099	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
SSGUXMZISLXZNI-UHFFFAOYSA-N		P2RX1	ion_channel	257.0	0.0311828023648702	0.0	3		0	C1CCC(CC1)C2=CC=C(C=C2)NC3=CC(=O)NC(=O)N3
OPDBGPSIRGGXRM-UHFFFAOYSA-N		P2RX2	ion_channel	45.19	0.0354895412591803	0.0	3		0	CC1=CC(=C(C=C1)OCCSC2=NC=NC3=C2NC=N3)C(C)C
JAMQLJVXPNHYPI-UHFFFAOYSA-N		P2RX2	ion_channel	94.6	0.031390576369946	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
KPJKWKUDBQQILH-UHFFFAOYSA-N	CHEMBL3186773	P2RX2	ion_channel	2.12	0.0298624271307071	0.0	2		1	C1=CC(=C(C=C1Br)[N+](=O)[O-])N2C(=O)C=CC2=O
KNMBHGSZDTURIO-UHFFFAOYSA-N		P2RX2	ion_channel	243.0	0.0258327812083458	0.0	3		0	C=CCSC1=NC(=C2C3=C(CCCC3)SC2=N1)N
IJNUPCMESUBVMN-UHFFFAOYSA-N		P2RX3	ion_channel	11.6	0.0392085505551114	0.0	3		0	CC1CCCC(C1)N2CCN(CC2)C3C4CC5CC(C4)CC3C5
JAMQLJVXPNHYPI-UHFFFAOYSA-N		P2RX4	ion_channel	94.6	0.0411067314486805	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
OPDBGPSIRGGXRM-UHFFFAOYSA-N		P2RX4	ion_channel	45.19	0.0402721146382618	0.0	3		0	CC1=CC(=C(C=C1)OCCSC2=NC=NC3=C2NC=N3)C(C)C
SSGUXMZISLXZNI-UHFFFAOYSA-N		P2RX4	ion_channel	257.0	0.0375905228126794	0.0	3		0	C1CCC(CC1)C2=CC=C(C=C2)NC3=CC(=O)NC(=O)N3
SDUQYLNIPVEERB-QPPQHZFASA-N	CHEMBL888	P2RX4	ion_channel	100.0	0.0352450421743878	0.0	2		118	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
QGZNCHRJITZHFX-UHFFFAOYSA-N		P2RX4	ion_channel	49.47	0.0347635361772526	0.0	3		0	CC1=CC=CC=C1N2CCN(CC2)C(=O)C(C)OC3=CC=C(C=C3)F
PRAUVHZJPXOEIF-VGKQSNDQSA-N		P2RX4	ion_channel	73.48	0.0347558400674651	0.0	3		0	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)O
KPJKWKUDBQQILH-UHFFFAOYSA-N	CHEMBL3186773	P2RX4	ion_channel	2.12	0.0315552214529843	0.0	2		1	C1=CC(=C(C=C1Br)[N+](=O)[O-])N2C(=O)C=CC2=O
DCOARUMNUITJLW-UHFFFAOYSA-N		P2RX4	ion_channel	49.47	0.0313787068745781	0.0	3		0	COC1=CC=C(C=C1)CCCNS(=O)(=O)C2=CC=C(C=C2)F
FNIJWCUPMHCILC-UHFFFAOYSA-N		P2RX4	ion_channel	4.65	0.0299619011711085	0.0	3		0	C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC=C4C=C(C=C(C4=O)Br)Cl
XDYGCIOWNPNVIH-ZYJPSCNZSA-N		P2RX4	ion_channel	89.61	0.0297699169434551	0.0	3		0	CC1=CC(=O)C2C(CCCC2(C1(CCC3=COC=C3)O)C)(C)C
FZYOVNIOYYPUPY-AMSHPFMVSA-N		P2RX5	ion_channel	24.3	0.0466850047762469	0.0	3		0	CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C
QGZNCHRJITZHFX-UHFFFAOYSA-N		P2RX5	ion_channel	49.47	0.0407822737032182	0.0	3		0	CC1=CC=CC=C1N2CCN(CC2)C(=O)C(C)OC3=CC=C(C=C3)F
FZYOVNIOYYPUPY-AMSHPFMVSA-N		P2RX6	ion_channel	24.3	0.0675427257686041	0.0	3		0	CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C
AVAFAFDOURGYKI-UHFFFAOYSA-N		P2RX6	ion_channel	67.46	0.0620257959383492	0.0	3		0	C1CN(C2=CC=CC=C21)C3=NC(=NC=N3)N
JZWGCONBFOFQTA-UHFFFAOYSA-N		P2RX6	ion_channel	27.7	0.0614859185056958	0.0	3		0	C1=CC=NC(=C1)C(=NOC(=O)COC2=CC=C(C=C2)Cl)N
QGZNCHRJITZHFX-UHFFFAOYSA-N		P2RX6	ion_channel	49.47	0.0608987196655277	0.0	3		0	CC1=CC=CC=C1N2CCN(CC2)C(=O)C(C)OC3=CC=C(C=C3)F
SDUQYLNIPVEERB-QPPQHZFASA-N	CHEMBL888	P2RX6	ion_channel	100.0	0.0591143876811173	0.0	2		118	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
NQPDXQQQCQDHHW-UHFFFAOYSA-N	CHEMBL1086440	P2RX6	ion_channel	3.09	0.0566060200039207	0.0	2		29	CSC1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl
ZTENOSWMFZVQIF-UHFFFAOYSA-N		P2RX6	ion_channel	51.95	0.0544587699983812	0.0	3		0	CCC(C(=O)NC1=CC=C(C=C1)OC)OC2=CC=C(C=C2)C
PRAUVHZJPXOEIF-VGKQSNDQSA-N		P2RX6	ion_channel	73.48	0.0541321798839306	0.0	3		0	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)O
JTUGZBGALMZRJN-UHFFFAOYSA-N		P2RX6	ion_channel	197.44	0.0537978832364725	0.0	3		0	CC(=O)N(C1=CC=CC=N1)C2=NCC(=C)S2
OJNHXCUBYFNKTH-RAXLEYEMSA-N		P2RX6	ion_channel	154.43	0.0535285998592717	0.0	3		0	COC1=CC=CC=C1C=C2C(=O)C3CCN2CC3
TZCOLEHRRSESKR-UHFFFAOYSA-N		P2RX6	ion_channel	34.1	0.0526650166653965	0.0	3		0	C1=CC(=CC(=C1)NC(=O)C2=CC(=CN=C2)Br)C(F)(F)F
WQBTXZKCJCWVCI-UHFFFAOYSA-N		P2RX6	ion_channel	19.48	0.0526179241073571	0.0	3		0	COC1=C(C=C(C=C1)C(F)(F)F)NC(=O)CCC2=CC=CC=C2
ORZIOOIMOACKMZ-UHFFFAOYSA-N		P2RX6	ion_channel	64.0	0.0524559675804625	0.0	3		0	COC1=C(C=CC(=C1)SC)C(=O)N2CCC3=CC=CC=C3C2
QBSGXIBYUQJHMJ-UHFFFAOYSA-N	CHEMBL153192	P2RX6	ion_channel	954.5	0.0515033397214134	0.0	2		3	C1=CC(=CC=C1NC(=O)C2=C(C=CC(=C2)Br)O)Cl
ZDESTPITUFXLPZ-AUEPDCJTSA-N		P2RX6	ion_channel	57.0	0.0492521756138696	0.0	3		0	CC1=NC2=CC=CC=C2N1CC(=O)NN=CC3=CC(=C(C=C3)OC)CN4C=C(C=N4)[N+](=O)[O-]
TZYWCYJVHRLUCT-VABKMULXSA-N	CHEMBL64925	P2RX6	ion_channel	525.0	0.046674289966443	0.0	2		55	CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
ORSCTFRUJZPQPU-YBEGLDIGSA-N		P2RX7	ion_channel	146.0	0.0494673417909658	0.0	3		0	CC1=C(C=CC(=C1)I)NN=C2C(=NN(C2=O)C(=S)N)C
OZNHWVNFKJECRK-UHFFFAOYSA-N		P2RX7	ion_channel	66.8	0.0447252998846057	0.0	3		0	CC1=CC2=C(C=C1)N=C(C=C2NC3=C(C(=CC=C3)Cl)C)C
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	P2RY1	gpcr	100.0	0.0198308975684268	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
KKYDGIBGSSRWGB-UHFFFAOYSA-N		P2RY1	gpcr	120.64	0.0151429259298784	0.0	3		0	CC1=C(C=C(C=C1)NCC2=CN=CC=C2)C
HNAMVKUEIKNELN-UHFFFAOYSA-N		P2RY1	gpcr	14.84	0.0138884414741917	0.0	3		0	CC1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)CN
TTXYDMVOVAJTCI-UHFFFAOYSA-N		P2RY10	gpcr	114.0	0.0505034946967527	0.0	3		0	C1=CC(=CC=C1C2=CN3C=CSC3=N2)Cl
KOAZNFCSOAOVEQ-GHXNOFRVSA-N		P2RY10	gpcr	75.7	0.0481180807193645	0.0	3		0	CC(=NNC1=CC=C(C=C1)Cl)C(=O)C
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	P2RY11	gpcr	928.26	0.0525949062007944	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		P2RY11	gpcr	25.97	0.0484108205004258	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
YZOGQNMCYOSDKF-UHFFFAOYSA-N		P2RY11	gpcr	19.48	0.0472226566194523	0.0	3		0	COC1=CC=CC(=C1)CNC2=CC(=CC=C2)[N+](=O)[O-]
TUTVDOPAKOUNQV-UHFFFAOYSA-N		P2RY11	gpcr	71.4	0.046134034609025	0.0	3		0	CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=C3
DMXJRHDFHFHZOF-LICLKQGHSA-N		P2RY11	gpcr	62.41	0.0448227840463257	0.0	3		0	CC1=CC(=C(C=C1)C)NCN2C(=O)C(=CC3=CC=CC=C3F)SC2=O
QGZNCHRJITZHFX-UHFFFAOYSA-N		P2RY11	gpcr	49.47	0.0424355610955517	0.0	3		0	CC1=CC=CC=C1N2CCN(CC2)C(=O)C(C)OC3=CC=C(C=C3)F
RODXRVNMMDRFIK-UHFFFAOYSA-N	CHEMBL71851	P2RY11	gpcr	1.73	0.0421234604055126	0.0	2		72	COC1=C(C=C2C(=C1)C=CC(=O)O2)O
LRKFCELHJPQGDJ-UHFFFAOYSA-N		P2RY11	gpcr	200.0	0.0411443496467994	0.0	3		0	CC1=CC(=C(C=C1)OCCN)C.Cl
ACYAMURIBWZSEF-UHFFFAOYSA-N		P2RY11	gpcr	47.9	0.040208070273592	0.0	3		0	C1=CSC(=C1)CC2C3=C(C=CC(=C3)Br)NC2=O
NZLABGLSVFGMOH-UHFFFAOYSA-N		P2RY11	gpcr	6.32	0.040066055923754	0.0	3		0	CN1C2=C(C(C3=C(N2)C4=CC=CC=C4C3=O)C5=CC(=CC=C5)Br)C(=O)NC1=O
TZYWCYJVHRLUCT-VABKMULXSA-N	CHEMBL64925	P2RY11	gpcr	525.0	0.0400175860719376	0.0	2		55	CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
PRAUVHZJPXOEIF-VGKQSNDQSA-N		P2RY11	gpcr	73.48	0.0392748303870395	0.0	3		0	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)O
TYDSNGCBRXYKPA-UHFFFAOYSA-N		P2RY11	gpcr	4.15	0.0391594943719612	0.0	3		0	COC1=C(C=C(C=C1)C2C(=CC3=CC=CC=C3O2)[N+](=O)[O-])O
SDUQYLNIPVEERB-QPPQHZFASA-N	CHEMBL888	P2RY11	gpcr	100.0	0.0384059963242257	0.0	2		118	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	P2RY11	gpcr	200.0	0.0370466320296278	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
QDFJDWXCNLXZGJ-UHFFFAOYSA-N		P2RY14	gpcr	191.0	0.033612211386634	0.0	3		0	CC(=O)N1C(CC(=N1)C2=CC=C(C=C2)OC)C3=C(C=CC(=C3)OC)OC
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	P2RY2	gpcr	928.26	0.0336122305246602	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
OPDBGPSIRGGXRM-UHFFFAOYSA-N		P2RY2	gpcr	45.19	0.0315891061881883	0.0	3		0	CC1=CC(=C(C=C1)OCCSC2=NC=NC3=C2NC=N3)C(C)C
JAMQLJVXPNHYPI-UHFFFAOYSA-N		P2RY2	gpcr	94.6	0.0309896900789206	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
SDUQYLNIPVEERB-QPPQHZFASA-N	CHEMBL888	P2RY2	gpcr	100.0	0.0286588554276722	0.0	2		118	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
UTERTIQWWDNHQO-UHFFFAOYSA-N		P2RY2	gpcr	58.44	0.0283582877707781	0.0	3		0	CC1=C(C=C(C=C1)OC(C)C2=NC(=NO2)C3=CC=NC=C3)C
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	P2RY2	gpcr	200.0	0.0274847344566526	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
XFSHOUNLXGXSBL-UHFFFAOYSA-N		P2RY2	gpcr	71.43	0.0268969405293332	0.0	3		0	C1=CC(=CC(=C1)F)NC(=O)CSC2=CC=C(C=C2)F
FPKFMIHJPUIGST-UHFFFAOYSA-N		P2RY2	gpcr	200.0	0.0260772050746949	0.0	3		0	C1=CC=C(C(=C1)NC(=O)C2=CC=CO2)Cl
RGQKUDZLVIUXJR-UHFFFAOYSA-N		P2RY2	gpcr	49.47	0.0255807735495559	0.0	3		0	CCCC1=CC(=CS1)C(=O)N2CCN(CC2)CC3=CC=CC=C3
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	P2RY2	gpcr	100.0	0.025402996939943	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
YGENAYHMYZWMEL-UHFFFAOYSA-N		P2RY2	gpcr	45.46	0.0250752712778353	0.0	3		0	CCC1CCCCN1C(=O)CCCN2C(=O)C3=CC=CC=C3C2=O
DIXVUMFALGTULE-ALCCZGGFSA-N		P2RY2	gpcr	9.27	0.0249247039205562	0.0	3		0	C1OC2=C(O1)C=C(C=C2)C=CC3=NC=CC4=C3NC5=CC=CC=C45
DLHRPFVERCOHRS-UHFFFAOYSA-N		P2RY2	gpcr	129.0	0.0245333748672852	0.0	3		0	COC1=CC=CC=C1N2C(=O)C3=C(C2=O)C(=CC=C3)N
SAZRPHSJWZLRBK-UHFFFAOYSA-N		P2RY2	gpcr	68.55	0.0220128319583067	0.0	3		0	CCOC(=O)C1=CN=C(N=C1NC2=CC=C(C=C2)N3CCN(CC3)C)SC.Cl
YIZYIAPUGHBHEW-UHFFFAOYSA-N		P2RY2	gpcr	200.0	0.020914994375462	0.0	3		0	C1=CC(=CN=C1)NC(=S)NC(=O)C2=CC=CO2
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	P2RY4	gpcr	928.26	0.0315438138359033	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	P2RY4	gpcr	100.0	0.0288870502521361	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	P2RY4	gpcr	200.0	0.0288841751252809	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
DIXVUMFALGTULE-ALCCZGGFSA-N		P2RY4	gpcr	9.27	0.0280762570928929	0.0	3		0	C1OC2=C(O1)C=C(C=C2)C=CC3=NC=CC4=C3NC5=CC=CC=C45
MNWKVEIZMVREIO-VQHVLOKHSA-N		P2RY4	gpcr	169.91	0.0272853883694389	0.0	3		0	CCN1C(=O)C(=CC2=CC=CC=N2)SC1=S
MCDJQHQCVHCWJZ-XNTDXEJSSA-N		P2RY4	gpcr	22.18	0.027008428374916	0.0	3		0	C1=CC=C(C=C1)C=C2C(=O)N(C(=O)S2)CNC3=CC=C(C=C3)I
DLHRPFVERCOHRS-UHFFFAOYSA-N		P2RY4	gpcr	129.0	0.0267333824336622	0.0	3		0	COC1=CC=CC=C1N2C(=O)C3=C(C2=O)C(=CC=C3)N
RTIXKCRFFJGDFG-UHFFFAOYSA-N	CHEMBL117	P2RY4	gpcr	20.77	0.0251758762078712	0.0	2		168	C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
JRJNDYBSBGHCTB-ZHACJKMWSA-N		P2RY4	gpcr	49.47	0.0243965836389663	0.0	3		0	CCCCC1=NN=C2N1N=C(S2)C=CC3=CC=CC=C3
FPKFMIHJPUIGST-UHFFFAOYSA-N		P2RY4	gpcr	200.0	0.0239944651129673	0.0	3		0	C1=CC=C(C(=C1)NC(=O)C2=CC=CO2)Cl
UTERTIQWWDNHQO-UHFFFAOYSA-N		P2RY4	gpcr	58.44	0.0235662371221693	0.0	3		0	CC1=C(C=C(C=C1)OC(C)C2=NC(=NO2)C3=CC=NC=C3)C
QFMCUDZSGBLFLT-UHFFFAOYSA-N		P2RY4	gpcr	49.47	0.0229844031407912	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
NJMMNVXTBADFAY-UHFFFAOYSA-N		P2RY4	gpcr	49.47	0.0225302114985416	0.0	3		0	CC1=C(N=NN1C2=CC(=CC=C2)OC)C(=O)NC3=CC=C(C=C3)OC
YGENAYHMYZWMEL-UHFFFAOYSA-N		P2RY4	gpcr	45.46	0.0218631228458795	0.0	3		0	CCC1CCCCN1C(=O)CCCN2C(=O)C3=CC=CC=C3C2=O
NPGNZCJOTYTAPQ-UHFFFAOYSA-N		P2RY4	gpcr	25.97	0.0218115413515586	0.0	3		0	CC(C)OC1=CC=CC(=C1)NC(=O)CCC2=CC=CC=C2
JAMQLJVXPNHYPI-UHFFFAOYSA-N		P2RY4	gpcr	94.6	0.0206538648548384	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
UERHNMHZSFJNNA-CLFYSBASSA-N		P2RY4	gpcr	48.48	0.0201125016101643	0.0	3		0	C=CCN1C(=O)C(=CC2=CC=CO2)SC1=S
GDXZHLKFMSQXJN-BJILWQEISA-N		P2RY4	gpcr	49.47	0.0196992588566953	0.0	3		0	CC1=C(C(=CC=C1)C)OCC=CCN2CCOCC2.Cl
XEOWIRGIROIBPD-UHFFFAOYSA-N		P2RY4	gpcr	19.2	0.0193095894016037	0.0	3		0	CC1=C(C(=O)OC2=C1C=CC(=C2)O)C3=CC=CC=C3Cl
XPXCIXHNNZNMQV-UHFFFAOYSA-N		P2RY4	gpcr	42.97	0.0184197703100027	0.0	3		0	C1=CC=C2C=C(C=CC2=C1)SCC(=O)NC3=CC=CC=C3O
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	P2RY6	gpcr	928.26	0.0357795536831312	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	P2RY6	gpcr	200.0	0.0328621338296231	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	P2RY6	gpcr	100.0	0.0307115138383674	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
DIXVUMFALGTULE-ALCCZGGFSA-N		P2RY6	gpcr	9.27	0.0298061815159519	0.0	3		0	C1OC2=C(O1)C=C(C=C2)C=CC3=NC=CC4=C3NC5=CC=CC=C45
MCDJQHQCVHCWJZ-XNTDXEJSSA-N		P2RY6	gpcr	22.18	0.0292908877847992	0.0	3		0	C1=CC=C(C=C1)C=C2C(=O)N(C(=O)S2)CNC3=CC=C(C=C3)I
MNWKVEIZMVREIO-VQHVLOKHSA-N		P2RY6	gpcr	169.91	0.0292293131068482	0.0	3		0	CCN1C(=O)C(=CC2=CC=CC=N2)SC1=S
RTIXKCRFFJGDFG-UHFFFAOYSA-N	CHEMBL117	P2RY6	gpcr	20.77	0.0291498708375248	0.0	2		168	C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
FPKFMIHJPUIGST-UHFFFAOYSA-N		P2RY6	gpcr	200.0	0.0289054217136414	0.0	3		0	C1=CC=C(C(=C1)NC(=O)C2=CC=CO2)Cl
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		P2RY6	gpcr	25.97	0.0289053771385033	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
OPDBGPSIRGGXRM-UHFFFAOYSA-N		P2RY6	gpcr	45.19	0.0283608857762999	0.0	3		0	CC1=CC(=C(C=C1)OCCSC2=NC=NC3=C2NC=N3)C(C)C
JRJNDYBSBGHCTB-ZHACJKMWSA-N		P2RY6	gpcr	49.47	0.0272532647384755	0.0	3		0	CCCCC1=NN=C2N1N=C(S2)C=CC3=CC=CC=C3
NJMMNVXTBADFAY-UHFFFAOYSA-N		P2RY6	gpcr	49.47	0.0270736740144336	0.0	3		0	CC1=C(N=NN1C2=CC(=CC=C2)OC)C(=O)NC3=CC=C(C=C3)OC
